SPM,Relation,Target_Protein,Evidence,PMID
RvD5,downregulates,interleukin-24,"RvD1 and RvD5 reduced the expression levels of interleukin 24 and S100A12, whereas only RvD1 significantly abrogated interleukin-24 production by keratinocytes.",29730187
RvD5,binds,TNFR2,Genetic ablation of CD8 T cell-derived tumor necrosis factor (TNF) or TNF receptor 2 (TNFR2) blockade prevented cardiotoxicity,41718716
RvD5,downregulates,interleukin-24,"RvD1 and RvD5 reduced the expression levels of interleukin 24 and S100A12, whereas only RvD1 significantly abrogated interleukin-24 production by keratinocytes.",29730187
RvD5,downregulates,interleukin-24,"RvD1 and RvD5 reduced the expression levels of interleukin 24 and S100A12, whereas only RvD1 significantly abrogated interleukin-24 production by keratinocytes.",29730187
RvD5,binds,TNF,Genetic ablation of CD8 T cell-derived tumor necrosis factor (TNF) or TNF receptor 2 (TNFR2) blockade prevented cardiotoxicity,41718716
RvD5,downregulates,corticosterone,"Furthermore, this study is the first to demonstrate that RvD5 can downregulate corticosterone levels in stressed animals.",40174854
RvD5,downregulates,IL-6,"In addition, after CCI-ION, interleukin-6 (IL-6) level was increased in the trigeminal nucleus caudalis of male, but not female rats, which was reduced by RvD5 repeated treatment.",36584931
RvD5,binds,PLD2,"The mechanism for PLD-mediated actions of Resolvin-D5 (RvD5) in polarizing macrophages (M1-like toward M2-like) was found to be two-pronged: (a) RvD5 inhibits post-transcriptional modifications, by miRs and 3'exonucleases that process PLD2 mRNA, thus increasing PLD2 expression and activity; and (b) RvD5 enhances PLD2-S6Kinase signaling required for membrane expansion and efferocytosis.",33047359
RvD5,upregulates,none,"The concentrations of RvD2, RvD3, RvD5, LXA4, LXB4, Mar-1 and PDX in ECRSwNP group were significantly higher than that in controls.",34666468
RvD5,binds,none,No changes in the levels of IL-1β were found.,36584931
RvD5,modulates,macrophages,"Specifically, sPLA2-X significantly increased the production of the anti-inflammatory lipid mediators, resolvin D5 (RvD5), by hydrolyzing phospholipids in ApoEVs.",39939963
RvD6,downregulates,"ACE2, furin, integrins","Elovanoid (ELV)-N32 or Resolvin D6-isomer (RvD6i), among the lipid mediators studied, consistently decreased the expression of the ACE2 receptor, furin, and integrins in damaged corneas or IFNγ stimulated human corneal epithelial cells (HCEC).",32818210
RvD6,binds,Rictor and hepatocyte growth factor (hgf) genes,"RR-RvD6 stimulates Rictor and hepatocyte growth factor (hgf) genes specifically as upstream regulators and a gene network involved in axon growth and suppression of neuropathic pain, indicating a novel function of this lipid mediator to maintain cornea integrity and homeostasis after injury.",34245621
RvD6,downregulates,"ACE2, furin, integrins","Elovanoid (ELV)-N32 or Resolvin D6-isomer (RvD6i), among the lipid mediators studied, consistently decreased the expression of the ACE2 receptor, furin, and integrins in damaged corneas or IFNγ stimulated human corneal epithelial cells (HCEC).",32818210
RvE1,upregulates,SIRT7,Both RvE1 and LXA4 treatment upregulating SIRT7 expression in DPFs,35411569
RvE1,upregulates,GIBBERELLIN 3-OXIDASE 2,"RVE1 directly binds to the promoter of GIBBERELLIN 3-OXIDASE 2, inhibits its transcription and thus suppresses the biosynthesis of bioactive gibberellins.",27506149
RvE1,upregulates,none,"Lipidomic analysis revealed that sEH inhibition augmented levels of LXA4, RvE1, RvE2, and 4-HDoHE, concomitant with up-regulation of LTB4R1, CMKLR1/ChemR23, and ALX/FPR2 SPM receptors.",36508312
RvE1,upregulates,T-cell exhaustion,"RvE1 upregulates the H3K27ac-PD1 axis in T cells, promoting T-cell exhaustion.",41577075
RvE1,upregulates,HO-1,RvE1 upregulated the expression of HO-1 in porcine cumulus cells and oocytes.,41067363
RvE1,binds,P2X7,"Activation of P2X7-CaMKII after SAH promotes 5-LOX nuclear translocation, increases the LTB4/LXA4 ratio, elevates intracellular Ca2+ concentration, and impairs lysosomal and microglial function.",40877894
RvE1,downregulates,IL-23,RvE1 decreased the mRNA expression of IL-23 in the skin.,30089836
RvE1,downregulates,IL-23,RvE1 inhibited IL-23 production by dendritic cells (DCs) in vitro.,30089836
RvE1,downregulates,IL-17-producing cell population,"RvE1 exerted inhibitory effects on migration of cutaneous DCs and γδ T cells, a major IL-17-producing cell population in mouse, both in vivo and in vitro.",30089836
RvE1,downregulates,NF-κB,Both RvE1 and LXA4 treatment downregulated nuclear factor kappa B (NF-κB) activation,35411569
RvE1,downregulates,STAT6,"AT-RvD1 (100 nM) decreased both CCL2 and CXCL-8 production, in part by decreasing STAT6 and NF-κB pathways.",26075216
RvE1,downregulates,osteoclasts,"The addition of resolvin E1 (RvE1), which is an omega-3 fatty acid-derived lipid mediator, suppressed the differentiation of mouse cultured osteoclasts (P < 0.0001).",32581177
RvE1,downregulates,CXCL-8,AT-RvD1 (100 nM) decreased both CCL2 and CXCL-8 production.,26075216
RvE1,downregulates,CCL2,AT-RvD1 (100 nM) decreased both CCL2 and CXCL-8 production.,26075216
RvE1,downregulates,osteoclasts,The systemic administration of RvE1 reduced calvarial bone resorption as determined by µCT.,29946319
RvE1,upregulates,ChemR23,"The RvE1 receptor ChemR23 and the RvE1 metabolic enzymes 5-LOX and COX-2 were unchanged immediately after LD, but they were significantly up-regulated seven days later",37047721
RvE1,downregulates,osteoclasts,RNA-Seq and transcriptomic pipeline analysis revealed that RvE1 significantly downregulates osteoclast differentiation mediated by differential regulation of NFκB and PI3K-AKT pathways.,29946319
RvE1,downregulates,"IL-6, MCP-1, TNF-α, and IL-10","RvD1, but not RvE1, prevents the LPS-induced increase of IL-6, MCP-1, TNF-α, and IL-10.",33459958
RvE1,modulates,FFAR2,"Our objective was to measure oPMN surface expression of receptors FFAR2 (binds bacteria-derived SCFA), FFAR4 (binds LCFA, EPA, and DHA), and ERV1 (binds RvE1) in health and to assess sex differences.",35320973
RvE1,modulates,bacterial growth,Resolvin E1's Antimicrobial Potential Against Aggregatibacter Actinomycetemcomitans.,35571980
RvE1,binds,Aggregatibacter actinomycetemcomitans,Resolvin E1's Antimicrobial Potential Against Aggregatibacter Actinomycetemcomitans.,35571980
RvE1,downregulates,osteoclasts,Histologic analysis of calvaria revealed that osteoclastogenesis was reduced as determined by number and size of osteoclasts in TRAP-stained sections (p < 0.05).,29946319
RvE1,upregulates,5-LOX,"The RvE1 receptor ChemR23 and the RvE1 metabolic enzymes 5-LOX and COX-2 were unchanged immediately after LD, but they were significantly up-regulated seven days later",37047721
RvE1,modulates,"S. aureus, E. coli, Staphylococcus epidermidis, Klebsiella pneumoniae, and Pseudomonas aeruginosa",Only E. coli was inhibited by the resolvins.,38674722
RvE1,downregulates,NF-κB,"AT-RvD1 (100 nM) decreased both CCL2 and CXCL-8 production, in part by decreasing STAT6 and NF-κB pathways.",26075216
RvE1,downregulates,osteoclasts,RvE1 decreased the production of RANKL maintaining an RANKL/OPG more favorable for bone formation.,29946319
RvE1,upregulates,SOCS3,AT-RvD1 decreased SOCS1 and increased SOCS3 expression.,26075216
RvE1,upregulates,GPCRs,"The molecular mechanism is associated with biosynthesis of RvE1 from EPA, and RvE1 binds to GPCRs to mediate the anti-inflammatory effects.",35335896
RvE1,upregulates,COX-2,"The RvE1 receptor ChemR23 and the RvE1 metabolic enzymes 5-LOX and COX-2 were unchanged immediately after LD, but they were significantly up-regulated seven days later",37047721
RvE1,downregulates,SOCS1,AT-RvD1 decreased SOCS1 and increased SOCS3 expression.,26075216
RvE1,binds,ChemR23,"Our results showed that CFs are expressing ALX/FPR2 and ChemR23, RvD1 and RvE1 receptors, respectively.",33459958
RvE1,upregulates,T-cell,RvE1 triggered dose-dependent wound closure in urothelia in vitro (scratch assay) (EC90 = 12.5 nM).,35044873
RvE1,downregulates,osteoclasts,RNA-Seq and transcriptomic pipeline analysis revealed that RvE1 significantly downregulates osteoclast differentiation mediated by differential regulation of NFκB and PI3K-AKT pathways.,29946319
RvE1,downregulates,osteoclasts,RvE1 decreased the production of RANKL maintaining an RANKL/OPG more favorable for bone formation.,29946319
RvE1,upregulates,T-cell,RvE1 triggered dose-dependent wound closure in urothelia in vitro (scratch assay) (EC90 = 12.5 nM).,35044873
RvE1,downregulates,osteoclasts,The systemic administration of RvE1 reduced calvarial bone resorption as determined by µCT.,29946319
RvE1,modulates,ERK 1/2,RvE1 does interact with the receptor to increase ERK 1/2 activity.,30513286
RvE1,binds,P2X7,"Activation of P2X7-CaMKII after SAH promotes 5-LOX nuclear translocation, increases the LTB4/LXA4 ratio, elevates intracellular Ca2+ concentration, and impairs lysosomal and microglial function.",40877894
RvE1,modulates,RvE2 function,"Therefore, each RvE may act as an important role/stage-specific mediator in a coordinated manner with other RvEs in the processes of the resolution of inflammation.",37327943
RvE1,downregulates,IL-1β,"Doxo triggers IL-1β secretion, which was dependent on NLRP3 activation. Doxo-induced CFs senescence was partially blocked by MCC950 and IR1A. In addition, IL-1β also triggered CFs senescence, as evidenced by the increase of γ-H2A.X, p53, p21, SA-β-gal activity, and SASP. All these effects were also prevented by RvE1 treatment.",35987478
RvE1,downregulates,SIRT1,Silencing SIRT7 significantly decreased SIRT1 expression,35411569
RvE1,downregulates,Ac-p65,Silencing SIRT7 significantly increased p-p65 and Ac-p65 protein levels,35411569
RvE1,upregulates,IL-10,"Here, we show that RvEs enhance the expression of IL-10, and IL-10 receptor-mediated signaling pathways and IL-10-mediated-signaling-independent resolution of inflammatory effects by activating the phagocytotic function.",37327943
RvE1,upregulates,none,"Lipidomic analysis revealed that sEH inhibition augmented levels of LXA4, RvE1, RvE2, and 4-HDoHE, concomitant with up-regulation of LTB4R1, CMKLR1/ChemR23, and ALX/FPR2 SPM receptors.",36508312
RvE1,downregulates,osteoclasts,Histologic analysis of calvaria revealed that osteoclastogenesis was reduced as determined by number and size of osteoclasts in TRAP-stained sections (p < 0.05).,29946319
RvE1,downregulates,IL-1β,"Doxo is able to trigger CFs senescence, as evidenced by an increase of γ-H2A.X, p53, p21, and SA-β-gal, and changes in the SASP profile. These Doxo effects were prevented by RvE1.",35987478
RvE1,downregulates,memory loss and neuroinflammation,"A moderate dose of RvE1 for 4 weeks in middle-aged Ts65Dn mice elicited a significant reduction in memory loss, along with reduced levels of serum pro-inflammatory cytokines, and reduced microglial activation in the hippocampus of Ts65Dn mice but had no effects in age-matched normosomic mice.",31944407
RvE1,downregulates,inflammatory profiles,RvE1 or MaR1 treatment significantly decreased β-galactosidase expression and inflammation,40627765
RvE1,downregulates,Keap1,RvE1 decreased Keap1 protein levels.,41067363
RvE1,upregulates,antioxidant-related genes,"RvE1 upregulated the expression of antioxidant-related genes (CAT, SOD1, SOD2, HO-1, and NRF2) in porcine cumulus cells and oocytes.",41067363
RvE1,downregulates,ROS,RvE1 decreased reactive oxygen species.,41067363
RvE1,downregulates,p-p65,Silencing SIRT7 significantly increased p-p65 and Ac-p65 protein levels,35411569
RvE1,upregulates,Nrf2,"RvE1 increased the Nrf2 protein level and upregulated the expression of antioxidant-related genes (CAT, SOD1, SOD2, HO-1, and NRF2) in porcine cumulus cells and oocytes.",41067363
RvE1,binds,ChemR23,RvE1 to chemerin receptor 23 (ChemR23),28824373
RvE1,modulates,markers of tendon inflammation,"Incubation in LXB4 or RvE1 moderated the proinflammatory phenotype of patient-derived tendon tear cells, regulating markers of tendon inflammation, including podoplanin, CD90, phosphorylated signal transducer and activator of transcription 1, and IL-6.",31437425
RvE2,downregulates,pain,"Pain score was negatively related to levels of RvE2 measured prior to induction of anaesthesia (rho = -0.2991, P = 0.006).",32084530
RvE2,upregulates,none,CP-RvE2s were much more stable than RvE2 against autoxidation and equipotent or more potent than RvE2.,27978690
RvE2,upregulates,SPMs,In these experiments we observed broad SPM biosynthesis with dominant upregulation of RvE2 and RvE3 in both cell systems and upregulation of DHA-derived SPMs such as RvD2 and PDX.,41812728
RvE2,upregulates,SPMs,In these experiments we observed broad SPM biosynthesis with dominant upregulation of RvE2 and RvE3 in both cell systems.,41812728
RvE2,upregulates,none,"Lipidomic analysis revealed that sEH inhibition augmented levels of LXA4, RvE1, RvE2, and 4-HDoHE, concomitant with up-regulation of LTB4R1, CMKLR1/ChemR23, and ALX/FPR2 SPM receptors.",36508312
RvE2,downregulates,pain,"Pain score was negatively related to levels of RvE2 measured prior to induction of anaesthesia (rho = -0.2991, P = 0.006).",32084530
RvE2,upregulates,none,CP-RvE2s were much more stable than RvE2 against autoxidation and equipotent or more potent than RvE2.,27978690
